Dia;       Friday, 05. August 2022;  Hora de Inicio;    01:18:40
Hora [HH:MM:SS]; Temperatura[Celsius];  Humedad[%];  OK?[I/O]
01:19:46; 27.70; 39.00;  0
01:20:47; 27.60; 39.00;  0
01:21:47; 27.60; 39.00;  0
01:22:48; 27.60; 39.00;  0
01:23:49; 27.60; 39.00;  0
01:24:50; 27.50; 39.00;  0
01:25:50; 27.50; 39.00;  0
01:26:51; 27.40; 40.00;  0
01:27:52; 27.40; 40.00;  0
01:28:52; 27.40; 40.00;  0
01:29:53; 27.40; 40.00;  0
01:30:54; 27.40; 40.00;  0
01:31:55; 27.40; 40.00;  0
01:32:56; 27.40; 40.00;  0
01:33:56; 27.40; 40.00;  0
01:34:57; 27.40; 40.00;  0
01:35:57; 27.40; 40.00;  0
01:36:58; 27.40; 40.00;  0
01:37:59; 27.40; 40.00;  0
01:39:00; 27.40; 40.00;  0
01:40:01; 27.30; 40.00;  0
01:41:01; 27.30; 40.00;  0
01:42:02; 27.30; 40.00;  0
01:43:02; 27.30; 40.00;  0
01:44:03; 27.30; 40.00;  0
01:45:04; 27.30; 40.00;  0
01:46:05; 27.30; 40.00;  0
01:47:06; 27.20; 39.00;  0
01:48:06; 27.30; 40.00;  0
01:49:07; 27.30; 40.00;  0
01:50:07; 27.30; 40.00;  0
01:51:08; 27.30; 40.00;  0
01:52:09; 27.30; 40.00;  0
01:53:10; 27.30; 40.00;  0
01:54:11; 27.30; 40.00;  0
01:55:12; 27.40; 40.00;  0
01:56:12; 27.40; 40.00;  0
01:57:13; 27.40; 40.00;  0
01:58:13; 27.40; 40.00;  0
01:59:14; 27.30; 40.00;  0
02:00:14; 27.30; 40.00;  0
02:01:15; 27.30; 40.00;  0
02:02:16; 27.30; 40.00;  0
02:03:17; 27.30; 40.00;  0
02:04:17; 27.30; 40.00;  0
02:05:18; 27.20; 39.00;  0
02:06:19; 27.20; 40.00;  0
02:07:20; 27.30; 40.00;  0
02:08:21; 27.30; 40.00;  0
02:09:22; 27.30; 41.00;  0
02:10:23; 27.30; 40.00;  0
02:11:24; 27.30; 40.00;  0
02:12:24; 27.30; 40.00;  0
02:13:25; 27.20; 39.00;  0
02:14:26; 27.10; 40.00;  0
02:15:27; 27.10; 40.00;  0
02:16:28; 27.10; 40.00;  0
02:17:29; 27.10; 40.00;  0
02:18:30; 27.10; 40.00;  0
02:19:31; 27.10; 40.00;  0
02:20:31; 27.10; 40.00;  0
02:21:32; 27.00; 40.00;  0
02:22:33; 27.00; 40.00;  0
02:23:34; 27.00; 40.00;  0
02:24:35; 27.00; 40.00;  0
02:25:36; 27.00; 40.00;  0
02:26:36; 27.00; 40.00;  0
02:27:37; 27.00; 40.00;  0
02:28:38; 26.90; 40.00;  0
02:29:39; 27.00; 40.00;  0
02:30:40; 26.90; 40.00;  0
02:31:41; 26.80; 41.00;  0
02:32:42; 26.80; 41.00;  0
02:33:43; 26.80; 41.00;  0
02:34:44; 26.80; 41.00;  0
02:35:44; 26.80; 41.00;  0
02:36:45; 26.80; 41.00;  0
02:37:46; 26.70; 41.00;  0
02:38:47; 26.70; 41.00;  0
02:39:48; 26.70; 41.00;  0
02:40:49; 26.70; 41.00;  0
02:41:49; 26.70; 41.00;  0
02:42:50; 26.70; 41.00;  0
02:43:51; 26.70; 41.00;  0
02:44:52; 26.70; 41.00;  0
02:45:53; 26.70; 41.00;  0
02:46:54; 26.70; 41.00;  0
02:47:55; 26.70; 41.00;  0
02:48:56; 26.70; 41.00;  0
02:49:57; 26.70; 41.00;  0
02:50:57; 26.70; 41.00;  0
02:51:58; 26.70; 41.00;  0
02:52:59; 26.70; 41.00;  0
02:54:00; 26.70; 41.00;  0
02:55:01; 26.70; 41.00;  0
02:56:01; 26.70; 42.00;  0
02:57:02; 26.70; 41.00;  0
02:58:03; 26.70; 41.00;  0
02:59:04; 26.80; 41.00;  0
03:00:05; 26.80; 41.00;  0
03:01:06; 26.70; 41.00;  0
03:02:07; 26.80; 41.00;  0
03:03:08; 26.80; 41.00;  0
03:04:08; 26.80; 41.00;  0
03:05:09; 26.80; 41.00;  0
03:06:10; 26.80; 41.00;  0
03:07:11; 26.90; 41.00;  0
03:08:12; 26.90; 41.00;  0
03:09:13; 26.80; 41.00;  0
03:10:14; 26.80; 41.00;  0
03:11:15; 26.80; 41.00;  0
03:12:15; 26.80; 41.00;  0
03:13:16; 26.80; 41.00;  0
03:14:17; 26.80; 41.00;  0
03:15:18; 26.70; 41.00;  0
03:16:19; 26.70; 41.00;  0
03:17:20; 26.70; 41.00;  0
03:18:21; 26.70; 41.00;  0
03:19:22; 26.70; 41.00;  0
03:20:22; 26.70; 42.00;  0
03:21:23; 26.70; 42.00;  0
03:22:24; 26.70; 42.00;  0
03:23:25; 26.70; 41.00;  0
03:24:26; 26.70; 42.00;  0
03:25:27; 26.60; 42.00;  0
03:26:27; 26.70; 42.00;  0
03:27:28; 26.60; 42.00;  0
03:28:29; 26.60; 41.00;  0
03:29:30; 26.70; 42.00;  0
03:30:31; 26.70; 41.00;  0
03:31:32; 26.70; 41.00;  0
03:32:33; 26.70; 41.00;  0
03:33:34; 26.70; 41.00;  0
03:34:35; 26.70; 41.00;  0
03:35:35; 26.80; 41.00;  0
03:36:36; 26.80; 41.00;  0
03:37:37; 26.80; 41.00;  0
03:38:38; 26.70; 41.00;  0
03:39:39; 26.70; 41.00;  0
03:40:40; 26.70; 41.00;  0
03:41:40; 26.80; 41.00;  0
03:42:41; 26.80; 41.00;  0
03:43:42; 26.80; 41.00;  0
03:44:43; 26.90; 41.00;  0
03:45:44; 26.80; 41.00;  0
03:46:45; 26.90; 41.00;  0
03:47:46; 26.80; 41.00;  0
03:48:47; 26.80; 41.00;  0
03:49:48; 26.80; 41.00;  0
03:50:48; 26.70; 41.00;  0
03:51:49; 26.70; 41.00;  0
03:52:50; 26.70; 41.00;  0
03:53:51; 26.80; 41.00;  0
03:54:52; 26.80; 41.00;  0
03:55:53; 26.80; 41.00;  0
03:56:53; 26.80; 41.00;  0
03:57:54; 26.80; 41.00;  0
03:58:55; 26.80; 41.00;  0
03:59:56; 26.70; 41.00;  0
04:00:57; 26.80; 41.00;  0
04:01:58; 26.80; 41.00;  0
04:02:59; 26.80; 41.00;  0
04:04:00; 26.80; 41.00;  0
04:05:01; 26.80; 41.00;  0
04:06:02; 26.70; 41.00;  0
04:07:03; 26.70; 41.00;  0
04:08:03; 26.70; 41.00;  0
04:09:04; 26.60; 41.00;  0
04:10:05; 26.60; 41.00;  0
04:11:06; 26.60; 42.00;  0
04:12:07; 26.60; 42.00;  0
04:13:08; 26.60; 42.00;  0
04:14:09; 26.50; 42.00;  0
04:15:10; 26.50; 42.00;  0
04:16:11; 26.50; 42.00;  0
04:17:12; 26.50; 42.00;  0
04:18:13; 26.50; 42.00;  0
04:19:14; 26.50; 42.00;  0
04:20:15; 26.50; 42.00;  0
04:21:16; 26.50; 42.00;  0
04:22:17; 26.40; 42.00;  0
04:23:17; 26.50; 42.00;  0
04:24:18; 26.40; 42.00;  0
04:25:19; 26.40; 42.00;  0
04:26:20; 26.40; 42.00;  0
04:27:21; 26.40; 42.00;  0
04:28:22; 26.40; 42.00;  0
04:29:23; 26.40; 42.00;  0
04:30:24; 26.40; 42.00;  0
04:31:25; 26.40; 42.00;  0
04:32:26; 26.40; 42.00;  0
04:33:27; 26.40; 42.00;  0
04:34:28; 26.40; 42.00;  0
04:35:29; 26.40; 42.00;  0
04:36:30; 26.30; 42.00;  0
04:37:30; 26.40; 42.00;  0
04:38:31; 26.40; 42.00;  0
04:39:31; 26.40; 42.00;  0
04:40:32; 26.40; 42.00;  0
04:41:33; 26.30; 42.00;  0
04:42:34; 26.30; 42.00;  0
04:43:35; 26.30; 42.00;  0
04:44:36; 26.30; 42.00;  0
04:45:37; 26.30; 42.00;  0
04:46:38; 26.30; 42.00;  0
04:47:39; 26.30; 42.00;  0
04:48:40; 26.30; 42.00;  0
04:49:41; 26.30; 42.00;  0
04:50:42; 26.20; 42.00;  0
04:51:43; 26.20; 42.00;  0
04:52:43; 26.30; 42.00;  0
04:53:44; 26.30; 42.00;  0
04:54:44; 26.30; 42.00;  0
04:55:45; 26.20; 42.00;  0
04:56:46; 26.20; 42.00;  0
04:57:47; 26.20; 42.00;  0
04:58:48; 26.20; 42.00;  0
04:59:49; 26.20; 42.00;  0
05:00:50; 26.20; 42.00;  0
05:01:51; 26.20; 42.00;  0
05:02:52; 26.20; 42.00;  0
05:03:53; 26.20; 42.00;  0
05:04:54; 26.20; 42.00;  0
05:05:55; 26.20; 42.00;  0
05:06:56; 26.20; 42.00;  0
05:07:57; 26.20; 42.00;  0
05:08:57; 26.20; 42.00;  0
05:09:58; 26.20; 42.00;  0
05:10:59; 26.20; 42.00;  0
05:12:00; 26.20; 42.00;  0
05:13:01; 26.20; 42.00;  0
05:14:02; 26.10; 42.00;  0
05:15:03; 26.10; 42.00;  0
05:16:04; 26.10; 42.00;  0
05:17:05; 26.10; 42.00;  0
05:18:06; 26.10; 42.00;  0
05:19:07; 26.10; 42.00;  0
05:20:08; 26.10; 42.00;  0
05:21:09; 26.10; 42.00;  0
05:22:10; 26.10; 42.00;  0
05:23:10; 26.10; 42.00;  0
05:24:11; 26.10; 43.00;  0
05:25:12; 26.00; 43.00;  0
05:26:13; 26.00; 43.00;  0
05:27:14; 26.00; 43.00;  0
05:28:15; 26.00; 43.00;  0
05:29:16; 25.90; 43.00;  0
05:30:17; 25.90; 43.00;  0
05:31:18; 25.90; 43.00;  0
05:32:19; 25.90; 43.00;  0
05:33:20; 25.90; 43.00;  0
05:34:21; 25.90; 43.00;  0
05:35:22; 25.90; 43.00;  0
05:36:23; 25.90; 43.00;  0
05:37:23; 26.00; 43.00;  0
05:38:24; 25.90; 43.00;  0
05:39:24; 25.90; 43.00;  0
05:40:25; 25.90; 43.00;  0
05:41:26; 25.90; 43.00;  0
05:42:27; 25.90; 43.00;  0
05:43:28; 25.90; 43.00;  0
05:44:29; 25.90; 43.00;  0
05:45:30; 25.90; 43.00;  0
05:46:31; 25.90; 43.00;  0
05:47:32; 25.90; 43.00;  0
05:48:33; 25.90; 43.00;  0
05:49:34; 25.90; 43.00;  0
05:50:35; 26.00; 43.00;  0
05:51:36; 25.90; 43.00;  0
05:52:36; 25.90; 43.00;  0
05:53:37; 26.00; 43.00;  0
05:54:37; 25.90; 43.00;  0
05:55:38; 25.90; 43.00;  0
05:56:39; 25.90; 43.00;  0
05:57:40; 25.90; 43.00;  0
05:58:41; 25.90; 43.00;  0
05:59:42; 25.80; 43.00;  0
06:00:43; 25.80; 43.00;  0
06:01:44; 25.80; 43.00;  0
06:02:45; 25.80; 43.00;  0
06:03:46; 25.80; 43.00;  0
06:04:47; 25.80; 43.00;  0
06:05:48; 25.80; 43.00;  0
06:06:49; 25.80; 43.00;  0
06:07:50; 25.70; 43.00;  0
06:08:50; 25.80; 43.00;  0
06:09:51; 25.80; 43.00;  0
06:10:52; 25.80; 43.00;  0
06:11:53; 25.70; 43.00;  0
06:12:54; 25.70; 43.00;  0
06:13:55; 25.70; 43.00;  0
06:14:56; 25.70; 43.00;  0
06:15:57; 25.70; 43.00;  0
06:16:58; 25.70; 43.00;  0
06:17:59; 25.70; 43.00;  0
06:19:00; 25.70; 43.00;  0
06:20:01; 25.70; 43.00;  0
06:21:02; 25.70; 43.00;  0
06:22:03; 25.70; 43.00;  0
06:23:03; 25.70; 43.00;  0
06:24:04; 25.70; 43.00;  0
06:25:05; 25.70; 43.00;  0
06:26:06; 25.70; 43.00;  0
06:27:07; 25.60; 43.00;  0
06:28:08; 25.60; 43.00;  0
06:29:09; 25.60; 44.00;  0
06:30:10; 25.60; 43.00;  0
06:31:11; 25.60; 43.00;  0
06:32:12; 25.60; 43.00;  0
06:33:13; 25.60; 43.00;  0
06:34:14; 25.60; 43.00;  0
06:35:15; 25.60; 43.00;  0
06:36:16; 25.50; 44.00;  0
06:37:16; 25.60; 43.00;  0
06:38:17; 25.50; 44.00;  0
06:39:17; 25.50; 44.00;  0
06:40:18; 25.40; 44.00;  0
06:41:19; 25.40; 44.00;  0
06:42:20; 25.40; 44.00;  0
06:43:21; 25.40; 44.00;  0
06:44:22; 25.40; 44.00;  0
06:45:23; 25.40; 44.00;  0
06:46:24; 25.40; 44.00;  0
06:47:25; 25.40; 44.00;  0
06:48:26; 25.40; 44.00;  0
06:49:27; 25.40; 44.00;  0
06:50:28; 25.40; 44.00;  0
06:51:29; 25.40; 44.00;  0
06:52:29; 25.40; 44.00;  0
06:53:30; 25.40; 44.00;  0
06:54:30; 25.40; 44.00;  0
06:55:31; 25.30; 44.00;  0
06:56:32; 25.40; 44.00;  0
06:57:33; 25.30; 44.00;  0
06:58:34; 25.40; 44.00;  0
06:59:35; 25.40; 44.00;  0
07:00:36; 25.40; 44.00;  0
07:01:37; 25.30; 44.00;  0
07:02:38; 25.40; 44.00;  0
07:03:39; 25.30; 44.00;  0
07:04:40; 25.40; 44.00;  0
07:05:41; 25.30; 44.00;  0
07:06:42; 25.30; 44.00;  0
07:07:43; 25.30; 44.00;  0
07:08:43; 25.30; 44.00;  0
07:09:44; 25.30; 44.00;  0
07:10:45; 25.30; 44.00;  0
07:11:46; 25.30; 44.00;  0
07:12:47; 25.30; 44.00;  0
07:13:48; 25.30; 44.00;  0
07:14:49; 25.30; 44.00;  0
07:15:50; 25.30; 44.00;  0
07:16:51; 25.30; 44.00;  0
07:17:52; 25.30; 44.00;  0
07:18:53; 25.30; 44.00;  0
07:19:54; 25.30; 44.00;  0
07:20:55; 25.30; 44.00;  0
07:21:56; 25.30; 44.00;  0
07:22:57; 25.30; 44.00;  0
07:23:57; 25.30; 44.00;  0
07:24:58; 25.20; 43.00;  0
07:25:59; 25.20; 43.00;  0
07:27:00; 25.20; 43.00;  0
07:28:01; 25.20; 43.00;  0
07:29:02; 25.10; 43.00;  0
07:30:03; 25.10; 43.00;  0
07:31:04; 25.10; 43.00;  0
07:32:05; 25.20; 43.00;  0
07:33:06; 25.20; 43.00;  0
07:34:07; 25.20; 43.00;  0
07:35:08; 25.10; 43.00;  0
07:36:09; 25.10; 43.00;  0
07:37:09; 25.10; 43.00;  0
07:38:10; 25.10; 43.00;  0
07:39:10; 25.10; 44.00;  0
07:40:11; 25.10; 44.00;  0
07:41:12; 25.10; 43.00;  0
07:42:13; 25.10; 44.00;  0
07:43:14; 25.10; 44.00;  0
07:44:15; 25.10; 44.00;  0
07:45:16; 25.10; 43.00;  0
07:46:17; 25.10; 43.00;  0
07:47:18; 25.10; 43.00;  0
07:48:19; 25.10; 44.00;  0
07:49:20; 25.10; 43.00;  0
07:50:21; 25.10; 43.00;  0
07:51:22; 25.10; 44.00;  0
07:52:22; 25.10; 44.00;  0
07:53:23; 25.10; 44.00;  0
07:54:23; 25.10; 44.00;  0
07:55:24; 25.10; 44.00;  0
07:56:25; 25.00; 44.00;  0
07:57:26; 25.00; 44.00;  0
07:58:27; 25.00; 44.00;  0
07:59:28; 25.10; 44.00;  0
08:00:29; 25.10; 44.00;  0
08:01:29; 25.00; 44.00;  0
08:02:30; 25.00; 44.00;  0
08:03:30; 25.00; 44.00;  0
08:04:31; 25.00; 44.00;  0
08:05:31; 25.00; 44.00;  0
08:06:32; 24.90; 44.00;  0
08:07:32; 24.90; 44.00;  0
08:08:33; 24.90; 44.00;  0
08:09:33; 24.90; 44.00;  0
08:10:34; 24.90; 44.00;  0
08:11:34; 24.80; 44.00;  0
08:12:35; 24.90; 44.00;  0
08:13:35; 24.90; 45.00;  0
08:14:36; 24.90; 45.00;  0
08:15:36; 24.90; 44.00;  0
08:16:36; 25.00; 44.00;  0
08:17:37; 25.00; 44.00;  0
08:18:37; 24.90; 44.00;  0
08:19:38; 24.90; 44.00;  0
08:20:38; 25.00; 44.00;  0
08:21:39; 24.90; 45.00;  0
08:22:39; 24.90; 45.00;  0
