Dia;       Wednesday, 06. July 2022;  Hora de Inicio;    15:52:49
Hora [HH:MM:SS]; Temperatura[Celsius];  Humedad[%];  OK?[I/O]
16:17:14; 28.60; 35.00;  1
16:17:15; 28.60; 35.00;  1
16:17:16; 28.60; 35.00;  1
16:17:17; 28.60; 35.00;  1
16:17:18; 28.60; 35.00;  1
16:17:19; 28.60; 35.00;  1
16:17:20; 28.60; 35.00;  1
16:17:21; 28.60; 35.00;  1
16:17:22; 28.60; 35.00;  1
16:17:23; 28.60; 35.00;  1
16:17:24; 28.60; 35.00;  1
16:17:25; 28.60; 35.00;  1
16:17:26; 28.60; 35.00;  1
16:17:27; 28.60; 35.00;  1
16:17:28; 28.60; 35.00;  1
16:17:29; 28.60; 35.00;  1
16:17:30; 28.60; 35.00;  1
16:17:31; 28.70; 35.00;  1
16:17:32; 28.70; 35.00;  1
16:17:33; 28.60; 35.00;  1
16:17:34; 28.60; 35.00;  1
16:17:35; 28.60; 35.00;  1
16:17:36; 28.60; 35.00;  1
16:17:37; 28.60; 35.00;  1
16:17:38; 28.60; 35.00;  1
16:17:39; 28.60; 35.00;  1
16:17:40; 28.60; 35.00;  1
16:17:41; 28.60; 35.00;  1
16:17:42; 28.60; 35.00;  1
16:17:43; 28.60; 35.00;  1
16:17:44; 28.60; 35.00;  1
16:17:45; 28.60; 35.00;  1
16:17:46; 28.60; 35.00;  1
16:17:47; 28.60; 35.00;  1
16:17:48; 28.60; 35.00;  1
16:17:49; 28.60; 35.00;  1
16:17:50; 28.60; 35.00;  1
16:17:51; 28.60; 35.00;  1
16:17:52; 28.60; 35.00;  1
16:17:53; 28.60; 35.00;  1
16:17:54; 28.60; 35.00;  1
16:17:55; 28.60; 35.00;  1
16:17:56; 28.60; 35.00;  1
16:17:57; 28.60; 35.00;  1
16:17:58; 28.60; 35.00;  1
16:17:59; 28.60; 35.00;  1
16:18:00; 28.60; 35.00;  1
16:18:01; 28.60; 35.00;  1
16:18:02; 28.60; 35.00;  1
16:18:03; 28.60; 35.00;  1
16:18:04; 28.60; 35.00;  1
16:18:05; 28.60; 35.00;  1
16:18:06; 28.60; 35.00;  1
16:18:07; 28.60; 35.00;  1
16:18:08; 28.60; 35.00;  1
16:18:09; 28.60; 35.00;  1
16:18:10; 28.60; 35.00;  1
16:18:11; 28.60; 35.00;  1
16:18:12; 28.60; 35.00;  1
16:18:14; 28.60; 35.00;  1
16:18:15; 28.60; 35.00;  1
16:18:16; 28.60; 35.00;  1
16:18:17; 28.60; 35.00;  1
16:18:18; 28.60; 35.00;  1
16:18:19; 28.60; 35.00;  1
16:18:20; 28.60; 35.00;  1
16:18:21; 28.60; 35.00;  1
16:18:22; 28.60; 35.00;  1
16:18:23; 28.60; 35.00;  1
16:18:24; 28.60; 35.00;  1
16:18:25; 28.60; 35.00;  1
16:18:26; 28.60; 35.00;  1
16:18:27; 28.60; 35.00;  1
16:18:28; 28.60; 35.00;  1
16:18:29; 28.60; 35.00;  1
16:18:30; 28.60; 35.00;  1
16:18:31; 28.60; 35.00;  1
16:18:32; 28.60; 35.00;  1
16:18:33; 28.60; 35.00;  1
16:18:34; 28.60; 35.00;  1
16:18:35; 28.60; 35.00;  1
16:18:36; 28.60; 35.00;  1
16:18:37; 28.60; 35.00;  1
16:18:38; 28.60; 35.00;  1
16:18:39; 28.60; 35.00;  1
16:18:40; 28.60; 35.00;  1
16:18:41; 28.60; 35.00;  1
16:18:42; 28.60; 35.00;  1
16:18:43; 28.60; 35.00;  1
16:18:44; 28.60; 35.00;  1
16:18:45; 28.60; 35.00;  1
16:18:46; 28.60; 35.00;  1
16:18:47; 28.60; 35.00;  1
16:18:48; 28.60; 35.00;  1
16:18:49; 28.60; 35.00;  1
16:18:50; 28.60; 35.00;  1
16:18:51; 28.60; 35.00;  1
16:18:52; 28.60; 35.00;  1
16:18:53; 28.60; 35.00;  1
16:18:54; 28.60; 35.00;  1
16:18:55; 28.60; 35.00;  1
16:18:56; 28.60; 35.00;  1
16:18:57; 28.60; 35.00;  1
16:18:58; 28.60; 35.00;  1
16:18:59; 28.60; 35.00;  1
16:19:00; 28.60; 35.00;  1
16:19:01; 28.60; 35.00;  1
16:19:02; 28.60; 35.00;  1
16:19:03; 28.60; 35.00;  1
16:19:04; 28.60; 35.00;  1
16:19:05; 28.60; 35.00;  1
16:19:06; 28.60; 35.00;  1
16:19:07; 28.60; 35.00;  1
16:19:08; 28.60; 35.00;  1
16:19:09; 28.60; 35.00;  1
16:19:10; 28.60; 35.00;  1
16:19:11; 28.60; 35.00;  1
16:19:12; 28.60; 35.00;  1
16:19:13; 28.60; 35.00;  1
16:19:14; 28.60; 35.00;  1
16:19:15; 28.60; 35.00;  1
16:19:16; 28.60; 35.00;  1
16:19:17; 28.60; 35.00;  1
16:19:18; 28.60; 35.00;  1
16:19:19; 28.60; 35.00;  1
16:19:20; 28.60; 35.00;  1
16:19:21; 28.60; 35.00;  1
16:19:22; 28.60; 35.00;  1
16:19:23; 28.60; 35.00;  1
16:19:24; 28.60; 35.00;  1
16:19:25; 28.60; 35.00;  1
16:19:26; 28.60; 35.00;  1
16:19:27; 28.60; 35.00;  1
16:19:28; 28.60; 35.00;  1
16:19:29; 28.60; 35.00;  1
16:19:30; 28.60; 35.00;  1
16:19:31; 28.60; 35.00;  1
16:19:33; 28.60; 35.00;  1
16:19:33; 28.60; 35.00;  1
16:19:35; 28.60; 35.00;  1
16:19:36; 28.60; 35.00;  1
16:19:36; 28.60; 35.00;  1
16:19:38; 28.60; 35.00;  1
16:19:39; 28.60; 35.00;  1
16:19:40; 28.60; 35.00;  1
16:19:41; 28.60; 35.00;  1
16:19:42; 28.60; 35.00;  1
16:19:43; 28.60; 35.00;  1
16:19:44; 28.60; 35.00;  1
16:19:45; 28.60; 35.00;  1
16:19:46; 28.60; 35.00;  1
16:19:47; 28.60; 35.00;  1
16:19:48; 28.60; 35.00;  1
16:19:49; 28.60; 35.00;  1
16:19:50; 28.60; 35.00;  1
16:19:51; 28.60; 35.00;  1
16:19:52; 28.60; 35.00;  1
16:19:53; 28.60; 35.00;  1
16:19:54; 28.60; 35.00;  1
16:19:55; 28.60; 35.00;  1
16:19:56; 28.60; 35.00;  1
16:19:57; 28.60; 35.00;  1
16:19:58; 28.60; 35.00;  1
16:19:59; 28.60; 35.00;  1
16:20:00; 28.60; 35.00;  1
16:20:01; 28.60; 35.00;  1
16:20:02; 28.60; 35.00;  1
16:20:03; 28.60; 35.00;  1
16:20:04; 28.60; 35.00;  1
16:20:05; 28.60; 35.00;  1
16:20:06; 28.60; 35.00;  1
16:20:07; 28.60; 35.00;  1
16:20:08; 28.60; 35.00;  1
16:20:09; 28.60; 35.00;  1
16:20:10; 28.60; 35.00;  1
16:20:11; 28.60; 35.00;  1
16:20:12; 28.60; 35.00;  1
16:20:13; 28.60; 35.00;  1
16:20:14; 28.60; 35.00;  1
16:20:15; 28.60; 35.00;  1
16:20:16; 28.60; 35.00;  1
16:20:17; 28.60; 35.00;  1
16:20:18; 28.60; 35.00;  1
16:20:19; 28.60; 35.00;  1
16:20:20; 28.60; 35.00;  1
16:20:21; 28.60; 36.00;  1
16:20:22; 28.60; 36.00;  1
16:20:23; 28.60; 35.00;  1
16:20:24; 28.60; 35.00;  1
16:20:25; 28.60; 35.00;  1
16:20:26; 28.60; 35.00;  1
16:20:27; 28.60; 36.00;  1
16:20:28; 28.60; 36.00;  1
16:20:29; 28.60; 36.00;  1
16:20:30; 28.60; 36.00;  1
16:20:31; 28.60; 36.00;  1
16:20:32; 28.60; 36.00;  1
16:20:33; 28.60; 36.00;  1
16:20:34; 28.60; 36.00;  1
16:20:35; 28.60; 36.00;  1
16:20:36; 28.60; 36.00;  1
16:20:37; 28.60; 36.00;  1
16:20:38; 28.60; 36.00;  1
16:20:39; 28.60; 35.00;  1
16:20:40; 28.60; 35.00;  1
16:20:41; 28.60; 35.00;  1
16:20:42; 28.60; 35.00;  1
16:20:43; 28.60; 35.00;  1
16:20:44; 28.60; 35.00;  1
16:20:45; 28.60; 35.00;  1
16:20:46; 28.60; 35.00;  1
16:20:47; 28.60; 35.00;  1
16:20:48; 28.60; 35.00;  1
16:20:49; 28.60; 35.00;  1
16:20:50; 28.60; 35.00;  1
16:20:51; 28.60; 35.00;  1
16:20:52; 28.60; 35.00;  1
16:20:54; 28.60; 35.00;  1
16:20:55; 28.60; 35.00;  1
16:20:56; 28.60; 35.00;  1
16:20:57; 28.60; 35.00;  1
16:20:58; 28.60; 35.00;  1
16:20:59; 28.60; 35.00;  1
16:21:00; 28.60; 35.00;  1
16:21:01; 28.60; 35.00;  1
16:21:02; 28.60; 35.00;  1
16:21:03; 28.60; 35.00;  1
16:21:04; 28.60; 35.00;  1
16:21:05; 28.60; 35.00;  1
16:21:06; 28.60; 35.00;  1
16:21:07; 28.60; 35.00;  1
16:21:08; 28.60; 35.00;  1
16:21:09; 28.60; 35.00;  1
16:21:10; 28.60; 35.00;  1
16:21:11; 28.60; 35.00;  1
16:21:12; 28.60; 35.00;  1
16:21:13; 28.60; 35.00;  1
16:21:14; 28.60; 35.00;  1
16:21:15; 28.60; 35.00;  1
16:21:16; 28.60; 35.00;  1
16:21:17; 28.60; 35.00;  1
16:21:18; 28.60; 35.00;  1
16:21:19; 28.60; 35.00;  1
16:21:20; 28.60; 35.00;  1
16:21:21; 28.60; 35.00;  1
16:21:22; 28.60; 35.00;  1
16:21:23; 28.60; 35.00;  1
16:21:24; 28.60; 35.00;  1
16:21:25; 28.60; 35.00;  1
16:21:26; 28.60; 35.00;  1
16:21:27; 28.60; 35.00;  1
16:21:28; 28.60; 35.00;  1
16:21:29; 28.60; 35.00;  1
16:21:30; 28.60; 35.00;  1
16:21:31; 28.60; 35.00;  1
16:21:32; 28.60; 35.00;  1
16:21:33; 28.60; 35.00;  1
16:21:34; 28.60; 35.00;  1
16:21:35; 28.60; 35.00;  1
16:21:36; 28.60; 35.00;  1
16:21:37; 28.60; 35.00;  1
16:21:38; 28.60; 35.00;  1
16:21:39; 28.60; 35.00;  1
16:21:40; 28.60; 35.00;  1
16:21:41; 28.60; 35.00;  1
16:21:42; 28.60; 35.00;  1
16:21:43; 28.60; 35.00;  1
16:21:44; 28.60; 35.00;  1
16:21:45; 28.60; 35.00;  1
16:21:46; 28.60; 35.00;  1
16:21:47; 28.60; 35.00;  1
16:21:48; 28.60; 35.00;  1
16:21:49; 28.60; 35.00;  1
16:21:50; 28.60; 35.00;  1
16:21:51; 28.60; 35.00;  1
16:21:52; 28.60; 35.00;  1
16:21:53; 28.60; 35.00;  1
16:21:54; 28.70; 35.00;  1
16:21:55; 28.70; 35.00;  1
16:21:56; 28.60; 35.00;  1
16:21:57; 28.60; 35.00;  1
16:21:58; 28.60; 35.00;  1
16:21:59; 28.60; 35.00;  1
16:22:00; 28.60; 35.00;  1
16:22:01; 28.60; 35.00;  1
16:22:02; 28.60; 35.00;  1
16:22:03; 28.60; 35.00;  1
16:22:04; 28.60; 35.00;  1
16:22:05; 28.60; 35.00;  1
16:22:06; 28.70; 35.00;  1
16:22:07; 28.70; 35.00;  1
16:22:08; 28.60; 35.00;  1
16:22:09; 28.60; 35.00;  1
16:22:10; 28.60; 35.00;  1
16:22:11; 28.60; 35.00;  1
16:22:13; 28.60; 35.00;  1
16:22:14; 28.60; 35.00;  1
16:22:15; 28.60; 35.00;  1
16:22:16; 28.60; 35.00;  1
16:22:17; 28.60; 35.00;  1
16:22:18; 28.60; 35.00;  1
16:22:19; 28.60; 35.00;  1
16:22:20; 28.60; 35.00;  1
16:22:21; 28.60; 35.00;  1
16:22:22; 28.60; 35.00;  1
16:22:23; 28.60; 35.00;  1
16:22:24; 28.60; 35.00;  1
16:22:25; 28.60; 35.00;  1
16:22:26; 28.60; 35.00;  1
16:22:27; 28.60; 35.00;  1
16:22:28; 28.60; 35.00;  1
16:22:29; 28.60; 35.00;  1
16:22:30; 28.60; 35.00;  1
16:22:31; 28.60; 35.00;  1
16:22:32; 28.60; 35.00;  1
16:22:33; 28.60; 35.00;  1
16:22:34; 28.60; 35.00;  1
16:22:35; 28.60; 35.00;  1
16:22:36; 28.60; 35.00;  1
16:22:37; 28.60; 35.00;  1
16:22:38; 28.60; 35.00;  1
16:22:39; 28.60; 35.00;  1
16:22:40; 28.60; 35.00;  1
16:22:41; 28.60; 35.00;  1
16:22:42; 28.60; 35.00;  1
16:22:43; 28.60; 35.00;  1
16:22:44; 28.60; 35.00;  1
16:22:45; 28.60; 35.00;  1
16:22:46; 28.60; 35.00;  1
16:22:47; 28.60; 35.00;  1
16:22:48; 28.60; 35.00;  1
16:22:49; 28.60; 35.00;  1
16:22:50; 28.60; 35.00;  1
16:22:51; 28.60; 35.00;  1
16:22:52; 28.60; 35.00;  1
16:22:53; 28.60; 35.00;  1
16:22:54; 28.60; 35.00;  1
16:22:55; 28.60; 35.00;  1
16:22:56; 28.60; 35.00;  1
16:22:57; 28.60; 35.00;  1
16:22:58; 28.60; 35.00;  1
16:22:59; 28.60; 35.00;  1
16:23:00; 28.60; 35.00;  1
16:23:01; 28.70; 35.00;  1
16:23:02; 28.70; 35.00;  1
16:23:03; 28.60; 35.00;  1
16:23:04; 28.60; 35.00;  1
16:23:05; 28.60; 35.00;  1
16:23:06; 28.60; 35.00;  1
16:23:07; 28.60; 35.00;  1
16:23:08; 28.60; 35.00;  1
16:23:09; 28.70; 35.00;  1
16:23:10; 28.70; 35.00;  1
16:23:11; 28.60; 35.00;  1
16:23:12; 28.60; 35.00;  1
16:23:13; 28.70; 35.00;  1
16:23:14; 28.70; 35.00;  1
16:23:15; 28.60; 35.00;  1
16:23:16; 28.60; 35.00;  1
16:23:17; 28.70; 35.00;  1
16:23:18; 28.70; 35.00;  1
16:23:19; 28.70; 35.00;  1
16:23:20; 28.70; 35.00;  1
16:23:21; 28.70; 35.00;  1
16:23:22; 28.70; 35.00;  1
16:23:23; 28.70; 35.00;  1
16:23:24; 28.70; 35.00;  1
16:23:25; 28.70; 35.00;  1
16:23:26; 28.70; 35.00;  1
16:23:27; 28.60; 35.00;  1
16:23:28; 28.60; 35.00;  1
16:23:29; 28.60; 35.00;  1
16:23:30; 28.60; 35.00;  1
16:23:31; 28.60; 35.00;  1
16:23:32; 28.60; 35.00;  1
16:23:34; 28.60; 35.00;  1
16:23:35; 28.60; 35.00;  1
16:23:36; 28.60; 35.00;  1
16:23:37; 28.60; 35.00;  1
16:23:38; 28.60; 35.00;  1
16:23:39; 28.60; 35.00;  1
16:23:40; 28.60; 35.00;  1
16:23:41; 28.60; 35.00;  1
16:23:42; 28.60; 35.00;  1
16:23:43; 28.60; 35.00;  1
16:23:44; 28.60; 35.00;  1
16:23:45; 28.60; 35.00;  1
16:23:46; 28.60; 35.00;  1
16:23:47; 28.60; 35.00;  1
16:23:48; 28.60; 35.00;  1
16:23:49; 28.60; 35.00;  1
16:23:50; 28.70; 35.00;  1
16:23:51; 28.70; 35.00;  1
16:23:52; 28.60; 35.00;  1
16:23:53; 28.60; 35.00;  1
16:23:54; 28.70; 35.00;  1
16:23:55; 28.70; 35.00;  1
16:23:56; 28.70; 35.00;  1
16:23:57; 28.70; 35.00;  1
16:23:58; 28.60; 35.00;  1
16:23:59; 28.60; 35.00;  1
16:24:00; 28.60; 35.00;  1
16:24:01; 28.60; 35.00;  1
16:24:02; 28.70; 35.00;  1
16:24:03; 28.70; 35.00;  1
16:24:04; 28.70; 35.00;  1
16:24:05; 28.70; 35.00;  1
16:24:06; 28.70; 35.00;  1
16:24:07; 28.70; 35.00;  1
16:24:08; 28.70; 35.00;  1
16:24:09; 28.70; 35.00;  1
16:24:10; 28.70; 35.00;  1
16:24:11; 28.70; 35.00;  1
16:24:12; 28.70; 35.00;  1
16:24:13; 28.70; 35.00;  1
16:24:14; 28.70; 35.00;  1
16:24:15; 28.70; 35.00;  1
16:24:16; 28.70; 35.00;  1
16:24:17; 28.70; 35.00;  1
16:24:18; 28.70; 35.00;  1
16:24:19; 28.70; 35.00;  1
16:24:20; 28.70; 35.00;  1
16:24:21; 28.70; 35.00;  1
16:24:22; 28.70; 35.00;  1
16:24:23; 28.70; 35.00;  1
16:24:24; 28.70; 35.00;  1
16:24:25; 28.70; 35.00;  1
16:24:26; 28.70; 35.00;  1
16:24:27; 28.70; 35.00;  1
16:24:28; 28.70; 35.00;  1
16:24:29; 28.70; 35.00;  1
16:24:30; 28.70; 35.00;  1
16:24:31; 28.70; 35.00;  1
16:24:32; 28.70; 35.00;  1
16:24:33; 28.70; 35.00;  1
16:24:34; 28.70; 35.00;  1
16:24:35; 28.70; 35.00;  1
16:24:36; 28.70; 35.00;  1
16:24:37; 28.70; 35.00;  1
16:24:38; 28.70; 35.00;  1
16:24:39; 28.70; 35.00;  1
16:24:40; 28.70; 35.00;  1
16:24:41; 28.70; 35.00;  1
16:24:42; 28.70; 35.00;  1
16:24:43; 28.70; 35.00;  1
16:24:44; 28.70; 35.00;  1
16:24:45; 28.70; 35.00;  1
16:24:46; 28.70; 35.00;  1
16:24:47; 28.70; 35.00;  1
16:24:48; 28.70; 35.00;  1
16:24:49; 28.70; 35.00;  1
16:24:50; 28.70; 35.00;  1
16:24:51; 28.70; 35.00;  1
16:24:53; 28.70; 35.00;  1
16:24:54; 28.70; 35.00;  1
16:24:55; 28.70; 35.00;  1
16:24:56; 28.70; 35.00;  1
16:24:57; 28.70; 35.00;  1
16:24:58; 28.70; 35.00;  1
16:24:59; 28.70; 35.00;  1
16:25:00; 28.70; 35.00;  1
16:25:01; 28.80; 35.00;  1
16:25:02; 28.80; 35.00;  1
16:25:03; 28.70; 35.00;  1
16:25:04; 28.70; 35.00;  1
16:25:05; 28.70; 35.00;  1
16:25:06; 28.70; 35.00;  1
16:25:07; 28.70; 35.00;  1
16:25:08; 28.70; 35.00;  1
16:25:09; 28.70; 35.00;  1
16:25:10; 28.70; 35.00;  1
16:25:11; 28.70; 35.00;  1
16:25:12; 28.70; 35.00;  1
16:25:13; 28.70; 35.00;  1
16:25:14; 28.70; 35.00;  1
16:25:15; 28.70; 35.00;  1
16:25:16; 28.70; 35.00;  1
16:25:17; 28.70; 35.00;  1
16:25:18; 28.70; 35.00;  1
16:25:19; 28.70; 35.00;  1
16:25:20; 28.70; 35.00;  1
16:25:21; 28.70; 35.00;  1
16:25:22; 28.70; 35.00;  1
16:25:23; 28.70; 35.00;  1
16:25:24; 28.70; 35.00;  1
16:25:25; 28.70; 35.00;  1
16:25:26; 28.70; 35.00;  1
16:25:27; 28.70; 35.00;  1
16:25:28; 28.70; 35.00;  1
16:25:29; 28.70; 35.00;  1
16:25:30; 28.70; 35.00;  1
16:25:31; 28.70; 35.00;  1
16:25:32; 28.70; 35.00;  1
16:25:33; 28.70; 35.00;  1
16:25:34; 28.70; 35.00;  1
16:25:35; 28.70; 35.00;  1
16:25:36; 28.70; 35.00;  1
16:25:37; 28.70; 35.00;  1
16:25:38; 28.70; 35.00;  1
16:25:39; 28.70; 35.00;  1
16:25:40; 28.70; 35.00;  1
16:25:41; 28.70; 35.00;  1
16:25:42; 28.70; 35.00;  1
16:25:43; 28.70; 35.00;  1
16:25:44; 28.70; 35.00;  1
16:25:45; 28.70; 35.00;  1
16:25:46; 28.70; 35.00;  1
16:25:47; 28.70; 35.00;  1
16:25:48; 28.70; 35.00;  1
16:25:49; 28.70; 35.00;  1
16:25:50; 28.70; 35.00;  1
16:25:51; 28.70; 35.00;  1
16:25:52; 28.70; 35.00;  1
16:25:53; 28.70; 35.00;  1
16:25:54; 28.70; 35.00;  1
16:25:55; 28.70; 35.00;  1
16:25:56; 28.70; 35.00;  1
16:25:57; 28.70; 35.00;  1
16:25:58; 28.70; 35.00;  1
16:25:59; 28.70; 35.00;  1
16:26:00; 28.70; 35.00;  1
16:26:01; 28.70; 35.00;  1
16:26:02; 28.70; 35.00;  1
16:26:03; 28.70; 35.00;  1
16:26:04; 28.70; 35.00;  1
16:26:05; 28.70; 35.00;  1
16:26:06; 28.70; 35.00;  1
16:26:07; 28.70; 35.00;  1
16:26:08; 28.70; 35.00;  1
16:26:09; 28.70; 35.00;  1
16:26:10; 28.70; 35.00;  1
16:26:11; 28.70; 35.00;  1
16:26:12; 28.70; 35.00;  1
16:26:14; 28.70; 35.00;  1
16:26:15; 28.70; 35.00;  1
16:26:16; 28.70; 35.00;  1
16:26:17; 28.70; 35.00;  1
16:26:18; 28.70; 35.00;  1
16:26:19; 28.70; 35.00;  1
16:26:20; 28.70; 35.00;  1
16:26:21; 28.70; 35.00;  1
16:26:22; 28.70; 35.00;  1
16:26:23; 28.70; 35.00;  1
16:26:24; 28.70; 35.00;  1
16:26:25; 28.70; 35.00;  1
16:26:26; 28.70; 35.00;  1
16:26:27; 28.70; 35.00;  1
16:26:28; 28.70; 35.00;  1
16:26:29; 28.70; 35.00;  1
16:26:30; 28.70; 35.00;  1
16:26:31; 28.70; 35.00;  1
16:26:32; 28.70; 35.00;  1
16:26:33; 28.70; 35.00;  1
16:26:34; 28.70; 35.00;  1
16:26:35; 28.70; 35.00;  1
16:26:36; 28.70; 35.00;  1
16:26:37; 28.70; 35.00;  1
16:26:38; 28.70; 35.00;  1
16:26:39; 28.70; 35.00;  1
16:26:40; 28.70; 35.00;  1
16:26:41; 28.70; 35.00;  1
16:26:42; 28.70; 35.00;  1
16:26:43; 28.70; 35.00;  1
16:26:44; 28.70; 35.00;  1
16:26:45; 28.70; 35.00;  1
16:26:46; 28.70; 35.00;  1
16:26:47; 28.70; 35.00;  1
16:26:48; 28.70; 35.00;  1
16:26:49; 28.70; 35.00;  1
16:26:50; 28.70; 35.00;  1
16:26:51; 28.70; 35.00;  1
16:26:52; 28.70; 35.00;  1
16:26:53; 28.70; 35.00;  1
16:26:54; 28.70; 35.00;  1
16:26:55; 28.70; 35.00;  1
16:26:56; 28.70; 35.00;  1
16:26:57; 28.70; 35.00;  1
16:26:58; 28.70; 35.00;  1
16:26:59; 28.70; 35.00;  1
16:27:00; 28.70; 35.00;  1
16:27:01; 28.70; 35.00;  1
16:27:02; 28.60; 35.00;  1
16:27:03; 28.60; 35.00;  1
16:27:04; 28.70; 35.00;  1
16:27:05; 28.70; 35.00;  1
16:27:06; 28.60; 35.00;  1
16:27:07; 28.60; 35.00;  1
16:27:08; 28.60; 35.00;  1
16:27:09; 28.60; 35.00;  1
16:27:10; 28.60; 35.00;  1
16:27:11; 28.60; 35.00;  1
16:27:12; 28.60; 35.00;  1
16:27:13; 28.60; 35.00;  1
16:27:14; 28.60; 35.00;  1
16:27:15; 28.60; 35.00;  1
16:27:16; 28.60; 35.00;  1
16:27:17; 28.60; 35.00;  1
16:27:18; 28.60; 35.00;  1
16:27:19; 28.60; 35.00;  1
16:27:20; 28.60; 35.00;  1
16:27:21; 28.60; 35.00;  1
16:27:22; 28.60; 35.00;  1
16:27:23; 28.60; 35.00;  1
16:27:24; 28.60; 35.00;  1
16:27:25; 28.60; 35.00;  1
16:27:26; 28.60; 35.00;  1
16:27:27; 28.60; 35.00;  1
16:27:28; 28.60; 35.00;  1
16:27:29; 28.60; 35.00;  1
16:27:30; 28.60; 35.00;  1
16:27:31; 28.60; 35.00;  1
16:27:33; 28.60; 35.00;  1
16:27:34; 28.60; 35.00;  1
16:27:35; 28.60; 35.00;  1
16:27:36; 28.60; 35.00;  1
16:27:37; 28.60; 35.00;  1
16:27:38; 28.60; 35.00;  1
16:27:39; 28.60; 35.00;  1
16:27:40; 28.60; 35.00;  1
16:27:41; 28.70; 35.00;  1
16:27:42; 28.70; 35.00;  1
16:27:43; 28.60; 35.00;  1
16:27:44; 28.60; 35.00;  1
16:27:45; 28.60; 35.00;  1
16:27:46; 28.60; 35.00;  1
16:27:47; 28.60; 35.00;  1
16:27:48; 28.60; 35.00;  1
16:27:49; 28.60; 35.00;  1
16:27:50; 28.60; 35.00;  1
16:27:51; 28.60; 35.00;  1
16:27:52; 28.60; 35.00;  1
16:27:53; 28.60; 35.00;  1
16:27:54; 28.60; 35.00;  1
16:27:55; 28.70; 35.00;  1
16:27:56; 28.70; 35.00;  1
16:27:57; 28.60; 35.00;  1
16:27:58; 28.60; 35.00;  1
16:27:59; 28.70; 35.00;  1
16:28:00; 28.70; 35.00;  1
16:28:01; 28.60; 35.00;  1
16:28:02; 28.60; 35.00;  1
16:28:03; 28.60; 35.00;  1
16:28:04; 28.60; 35.00;  1
16:28:05; 28.60; 35.00;  1
16:28:06; 28.60; 35.00;  1
16:28:07; 28.60; 35.00;  1
16:28:08; 28.60; 35.00;  1
16:28:09; 28.60; 35.00;  1
16:28:10; 28.60; 35.00;  1
16:28:11; 28.60; 35.00;  1
16:28:12; 28.60; 35.00;  1
16:28:13; 28.60; 35.00;  1
16:28:14; 28.60; 35.00;  1
16:28:15; 28.60; 35.00;  1
16:28:16; 28.60; 35.00;  1
16:28:17; 28.60; 35.00;  1
16:28:18; 28.60; 35.00;  1
16:28:19; 28.60; 35.00;  1
16:28:20; 28.60; 35.00;  1
16:28:21; 28.60; 35.00;  1
16:28:22; 28.60; 35.00;  1
16:28:23; 28.60; 35.00;  1
16:28:24; 28.60; 35.00;  1
16:28:25; 28.60; 35.00;  1
16:28:26; 28.60; 35.00;  1
16:28:27; 28.60; 35.00;  1
16:28:28; 28.60; 35.00;  1
16:28:29; 28.60; 35.00;  1
16:28:30; 28.60; 35.00;  1
16:28:31; 28.60; 35.00;  1
16:28:32; 28.60; 35.00;  1
16:28:33; 28.60; 35.00;  1
16:28:34; 28.60; 35.00;  1
16:28:35; 28.60; 35.00;  1
16:28:36; 28.60; 35.00;  1
16:28:37; 28.70; 35.00;  1
16:28:38; 28.70; 35.00;  1
16:28:39; 28.60; 35.00;  1
16:28:40; 28.60; 35.00;  1
16:28:41; 28.60; 35.00;  1
16:28:42; 28.60; 35.00;  1
16:28:43; 28.70; 35.00;  1
16:28:44; 28.70; 35.00;  1
16:28:45; 28.70; 35.00;  1
16:28:46; 28.70; 35.00;  1
16:28:47; 28.60; 35.00;  1
16:28:48; 28.60; 35.00;  1
16:28:49; 28.60; 35.00;  1
16:28:50; 28.60; 35.00;  1
16:28:52; 28.60; 35.00;  1
16:28:53; 28.60; 35.00;  1
16:28:54; 28.60; 35.00;  1
16:28:55; 28.60; 35.00;  1
16:28:56; 28.60; 35.00;  1
16:28:57; 28.60; 35.00;  1
16:28:58; 28.70; 35.00;  1
16:28:59; 28.70; 35.00;  1
16:29:00; 28.60; 35.00;  1
16:29:01; 28.60; 35.00;  1
16:29:02; 28.60; 35.00;  1
16:29:03; 28.60; 35.00;  1
16:29:04; 28.70; 35.00;  1
16:29:05; 28.70; 35.00;  1
16:29:06; 28.70; 35.00;  1
16:29:07; 28.70; 35.00;  1
16:29:08; 28.60; 35.00;  1
16:29:09; 28.60; 35.00;  1
16:29:10; 28.70; 35.00;  1
16:29:11; 28.70; 35.00;  1
16:29:12; 28.70; 35.00;  1
16:29:13; 28.70; 35.00;  1
16:29:14; 28.60; 35.00;  1
16:29:15; 28.60; 35.00;  1
16:29:16; 28.60; 35.00;  1
16:29:17; 28.60; 35.00;  1
16:29:18; 28.60; 35.00;  1
16:29:19; 28.60; 35.00;  1
16:29:20; 28.60; 35.00;  1
16:29:21; 28.60; 35.00;  1
16:29:22; 28.60; 35.00;  1
16:29:23; 28.60; 35.00;  1
16:29:24; 28.70; 35.00;  1
16:29:25; 28.70; 35.00;  1
16:29:26; 28.60; 35.00;  1
16:29:27; 28.60; 35.00;  1
16:29:28; 28.60; 35.00;  1
16:29:29; 28.60; 35.00;  1
16:29:30; 28.70; 35.00;  1
16:29:31; 28.70; 35.00;  1
16:29:32; 28.60; 35.00;  1
16:29:33; 28.60; 35.00;  1
16:29:34; 28.60; 35.00;  1
