Dia;       Friday, 03. February 2023;  Hora de Inicio;    07:34:33
Hora [HH:MM:SS]; Temperatura[Celsius];  Humedad[%];  OK?[I/O]
09:38:52; 22.40; 24.00;  0
09:39:02; 22.50; 24.00;  0
09:39:12; 22.40; 24.00;  0
09:39:23; 22.50; 24.00;  0
09:39:33; 22.50; 24.00;  0
09:39:44; 22.50; 24.00;  0
09:39:54; 22.50; 25.00;  0
09:40:05; 22.40; 25.00;  0
09:40:15; 22.50; 24.00;  0
09:40:25; 22.50; 24.00;  0
09:40:35; 22.50; 24.00;  0
09:40:46; 22.40; 24.00;  0
09:40:56; 22.50; 24.00;  0
09:41:06; 22.40; 24.00;  0
09:41:16; 22.40; 24.00;  0
09:41:27; 22.40; 24.00;  0
09:41:37; 22.40; 24.00;  0
09:41:48; 22.40; 24.00;  0
09:41:58; 22.40; 24.00;  0
09:42:09; 22.50; 24.00;  0
09:42:19; 22.50; 24.00;  0
09:42:29; 22.50; 24.00;  0
09:42:39; 22.50; 24.00;  0
09:42:50; 22.50; 24.00;  0
09:43:00; 22.60; 24.00;  0
09:43:10; 22.50; 24.00;  0
09:43:20; 22.50; 24.00;  0
09:43:31; 22.50; 24.00;  0
09:43:42; 22.50; 24.00;  0
09:43:52; 22.60; 24.00;  0
09:44:03; 22.50; 24.00;  0
09:44:13; 22.50; 24.00;  0
09:44:23; 22.50; 24.00;  0
09:44:33; 22.40; 24.00;  0
09:44:44; 22.50; 24.00;  0
09:44:54; 22.60; 24.00;  0
09:45:04; 22.50; 24.00;  0
09:45:14; 22.50; 24.00;  0
09:45:25; 22.60; 27.00;  0
09:45:35; 22.60; 26.00;  0
09:45:46; 22.60; 25.00;  0
09:45:56; 22.60; 25.00;  0
09:46:06; 22.60; 24.00;  0
09:46:16; 22.60; 24.00;  0
09:46:27; 22.60; 24.00;  0
09:46:37; 22.60; 24.00;  0
09:46:48; 22.60; 24.00;  0
09:46:58; 22.60; 24.00;  0
09:47:09; 22.60; 24.00;  0
09:47:19; 22.60; 24.00;  0
09:47:29; 22.60; 24.00;  0
09:47:39; 22.60; 24.00;  0
09:47:50; 22.60; 24.00;  0
09:48:00; 22.60; 25.00;  0
09:48:10; 22.60; 26.00;  0
09:48:20; 22.60; 25.00;  0
09:48:31; 22.70; 24.00;  0
09:48:42; 22.70; 24.00;  0
09:48:52; 22.60; 24.00;  0
09:49:03; 22.70; 24.00;  0
09:49:13; 22.70; 25.00;  0
09:49:23; 22.70; 25.00;  0
09:49:33; 22.70; 25.00;  0
09:49:44; 22.70; 24.00;  0
09:49:54; 22.80; 24.00;  0
09:50:04; 22.70; 24.00;  0
09:50:14; 22.70; 24.00;  0
09:50:25; 22.70; 24.00;  0
09:50:35; 22.70; 24.00;  0
09:50:46; 22.80; 23.00;  0
09:50:56; 22.80; 24.00;  0
09:51:07; 22.80; 23.00;  0
09:51:17; 22.70; 24.00;  0
09:51:27; 22.70; 23.00;  0
09:51:37; 22.80; 23.00;  0
09:51:48; 22.70; 23.00;  0
09:51:58; 22.80; 23.00;  0
09:52:08; 22.80; 23.00;  0
09:52:18; 22.70; 23.00;  0
09:52:29; 22.70; 23.00;  0
09:52:39; 22.80; 23.00;  0
09:52:50; 22.80; 23.00;  0
09:53:01; 22.70; 24.00;  0
09:53:11; 22.80; 23.00;  0
09:53:21; 22.80; 23.00;  0
09:53:31; 22.80; 23.00;  0
09:53:42; 22.80; 23.00;  0
09:53:52; 22.80; 23.00;  0
09:54:02; 22.80; 23.00;  0
09:54:12; 22.80; 23.00;  0
09:54:23; 22.80; 23.00;  0
09:54:33; 22.70; 23.00;  0
09:54:44; 22.80; 23.00;  0
09:54:54; 22.70; 23.00;  0
09:55:05; 22.70; 23.00;  0
09:55:15; 22.70; 23.00;  0
09:55:25; 22.70; 23.00;  0
09:55:35; 22.70; 23.00;  0
09:55:46; 22.70; 23.00;  0
09:55:56; 22.70; 23.00;  0
09:56:06; 22.70; 24.00;  0
09:56:16; 22.80; 24.00;  0
09:56:27; 22.80; 26.00;  0
09:56:37; 22.80; 25.00;  0
09:56:48; 22.80; 24.00;  0
09:56:58; 22.80; 24.00;  0
09:57:09; 22.80; 24.00;  0
09:57:19; 22.80; 24.00;  0
09:57:29; 22.80; 23.00;  0
09:57:39; 22.80; 23.00;  0
09:57:50; 22.90; 23.00;  0
09:58:00; 22.90; 23.00;  0
09:58:10; 22.80; 23.00;  0
09:58:20; 22.80; 23.00;  0
09:58:31; 22.80; 23.00;  0
09:58:42; 22.70; 23.00;  0
09:58:52; 22.70; 24.00;  0
09:59:03; 22.70; 24.00;  0
09:59:13; 22.70; 24.00;  0
09:59:23; 22.70; 24.00;  0
09:59:33; 22.80; 23.00;  0
09:59:44; 22.70; 23.00;  0
09:59:54; 22.80; 23.00;  0
10:00:04; 22.70; 23.00;  0
10:00:14; 22.70; 23.00;  0
10:00:25; 22.70; 23.00;  0
10:00:35; 22.70; 23.00;  0
10:00:46; 22.70; 23.00;  0
10:00:56; 22.70; 23.00;  0
10:01:06; 22.70; 23.00;  0
10:01:16; 22.70; 23.00;  0
10:01:27; 22.70; 23.00;  0
10:01:37; 22.70; 23.00;  0
10:01:48; 22.70; 23.00;  0
10:01:58; 22.80; 23.00;  0
10:02:09; 22.70; 23.00;  0
10:02:19; 22.80; 23.00;  0
10:02:29; 22.80; 23.00;  0
10:02:39; 22.80; 23.00;  0
10:02:50; 22.80; 23.00;  0
10:03:00; 22.80; 23.00;  0
10:03:10; 22.80; 23.00;  0
10:03:20; 22.80; 23.00;  0
10:03:31; 22.80; 23.00;  0
10:03:42; 22.80; 23.00;  0
10:03:52; 22.80; 23.00;  0
10:04:03; 22.70; 23.00;  0
10:04:13; 22.70; 23.00;  0
10:04:23; 22.70; 23.00;  0
10:04:33; 22.70; 23.00;  0
10:04:44; 22.70; 23.00;  0
10:04:54; 22.70; 23.00;  0
10:05:04; 22.70; 23.00;  0
10:05:14; 22.80; 23.00;  0
10:05:25; 22.80; 23.00;  0
10:05:35; 22.80; 23.00;  0
10:05:46; 22.80; 23.00;  0
10:05:56; 22.80; 23.00;  0
10:06:07; 22.80; 23.00;  0
10:06:17; 22.80; 23.00;  0
10:06:27; 22.80; 23.00;  0
10:06:37; 22.80; 23.00;  0
10:06:48; 22.70; 23.00;  0
10:06:58; 22.70; 23.00;  0
10:07:08; 22.70; 23.00;  0
10:07:18; 22.70; 23.00;  0
10:07:29; 22.80; 23.00;  0
10:07:39; 22.80; 23.00;  0
10:07:50; 22.80; 23.00;  0
10:08:01; 22.70; 23.00;  0
10:08:11; 22.70; 23.00;  0
10:08:21; 22.70; 23.00;  0
10:08:31; 22.70; 23.00;  0
10:08:42; 22.70; 23.00;  0
10:08:52; 22.80; 23.00;  0
10:09:02; 22.70; 23.00;  0
10:09:12; 22.80; 23.00;  0
10:09:23; 22.80; 23.00;  0
10:09:33; 22.80; 23.00;  0
10:09:44; 22.80; 23.00;  0
10:09:54; 22.80; 23.00;  0
10:10:05; 22.80; 23.00;  0
10:10:15; 22.90; 23.00;  0
10:10:25; 22.90; 23.00;  0
10:10:35; 22.90; 23.00;  0
10:10:46; 22.90; 23.00;  0
10:10:56; 22.90; 23.00;  0
10:11:06; 22.90; 23.00;  0
10:11:16; 22.90; 23.00;  0
10:11:27; 22.90; 23.00;  0
10:11:37; 22.90; 23.00;  0
10:11:48; 22.90; 23.00;  0
10:11:58; 22.90; 22.00;  0
10:12:09; 22.90; 22.00;  0
10:12:19; 22.90; 22.00;  0
10:12:29; 22.90; 22.00;  0
10:12:39; 22.90; 22.00;  0
10:12:50; 22.90; 22.00;  0
10:13:00; 22.90; 22.00;  0
10:13:10; 22.80; 22.00;  0
10:13:20; 22.80; 23.00;  0
10:13:31; 22.80; 23.00;  0
10:13:42; 22.80; 23.00;  0
10:13:52; 22.80; 23.00;  0
10:14:03; 22.80; 22.00;  0
10:14:13; 22.80; 22.00;  0
10:14:23; 22.80; 22.00;  0
10:14:33; 22.80; 22.00;  0
10:14:44; 22.70; 22.00;  0
10:14:54; 22.80; 23.00;  0
10:15:04; 22.70; 23.00;  0
10:15:14; 22.80; 23.00;  0
10:15:25; 22.80; 23.00;  0
10:15:35; 22.80; 23.00;  0
10:15:46; 22.80; 23.00;  0
10:15:56; 22.80; 23.00;  0
10:16:06; 22.90; 23.00;  0
10:16:16; 22.90; 23.00;  0
10:16:27; 22.90; 23.00;  0
10:16:37; 22.90; 23.00;  0
10:16:48; 22.90; 23.00;  0
10:16:58; 22.90; 23.00;  0
10:17:09; 22.90; 23.00;  0
10:17:19; 22.90; 23.00;  0
10:17:29; 22.90; 22.00;  0
10:17:39; 22.90; 22.00;  0
10:17:50; 23.00; 22.00;  0
10:18:00; 22.90; 22.00;  0
10:18:10; 23.00; 22.00;  0
10:18:20; 23.00; 22.00;  0
10:18:31; 22.90; 23.00;  0
10:18:42; 23.00; 22.00;  0
10:18:52; 23.00; 22.00;  0
10:19:03; 22.90; 22.00;  0
10:19:13; 23.00; 22.00;  0
10:19:23; 23.00; 22.00;  0
10:19:33; 23.00; 22.00;  0
10:19:44; 23.00; 22.00;  0
10:19:54; 23.00; 23.00;  0
10:20:04; 23.00; 23.00;  0
10:20:14; 23.00; 23.00;  0
10:20:25; 22.90; 23.00;  0
10:20:35; 23.00; 22.00;  0
10:20:46; 23.00; 22.00;  0
10:20:56; 23.00; 22.00;  0
10:21:07; 23.00; 22.00;  0
10:21:17; 23.00; 22.00;  0
10:21:27; 23.00; 22.00;  0
10:21:37; 23.00; 22.00;  0
10:21:48; 23.00; 22.00;  0
10:21:58; 23.00; 22.00;  0
10:22:08; 23.00; 22.00;  0
10:22:18; 23.00; 22.00;  0
10:22:29; 23.00; 23.00;  0
10:22:39; 23.00; 23.00;  0
10:22:50; 23.00; 23.00;  0
10:23:01; 23.00; 23.00;  0
10:23:11; 23.00; 23.00;  0
10:23:21; 23.00; 23.00;  0
10:23:31; 23.00; 22.00;  0
10:23:42; 23.00; 22.00;  0
10:23:52; 23.00; 22.00;  0
10:24:02; 23.00; 22.00;  0
10:24:12; 23.00; 22.00;  0
10:24:23; 23.00; 22.00;  0
10:24:33; 23.00; 22.00;  0
10:24:44; 23.00; 22.00;  0
10:24:54; 23.00; 22.00;  0
10:25:05; 23.00; 22.00;  0
10:25:15; 23.00; 23.00;  0
10:25:25; 23.00; 22.00;  0
10:25:35; 23.00; 23.00;  0
10:25:46; 23.00; 23.00;  0
10:25:56; 23.00; 23.00;  0
10:26:06; 23.10; 22.00;  0
10:26:16; 23.10; 22.00;  0
10:26:27; 23.10; 23.00;  0
10:26:37; 23.00; 23.00;  0
10:26:48; 23.00; 24.00;  0
10:26:58; 23.00; 23.00;  0
10:27:09; 23.10; 23.00;  0
10:27:19; 23.10; 22.00;  0
10:27:29; 23.00; 23.00;  0
10:27:39; 23.10; 23.00;  0
10:27:50; 23.10; 23.00;  0
10:28:00; 23.10; 23.00;  0
10:28:10; 23.10; 22.00;  0
10:28:20; 23.10; 22.00;  0
10:28:31; 23.10; 22.00;  0
10:28:42; 23.10; 22.00;  0
10:28:52; 23.10; 22.00;  0
10:29:03; 23.10; 22.00;  0
10:29:13; 23.10; 22.00;  0
10:29:23; 23.10; 22.00;  0
10:29:33; 23.10; 22.00;  0
10:29:44; 23.10; 22.00;  0
10:29:54; 23.10; 22.00;  0
10:30:04; 23.10; 22.00;  0
10:30:14; 23.20; 22.00;  0
10:30:25; 23.10; 22.00;  0
10:30:35; 23.10; 22.00;  0
10:30:46; 23.10; 22.00;  0
10:30:56; 23.20; 22.00;  0
10:31:06; 23.20; 22.00;  0
10:31:16; 23.20; 22.00;  0
10:31:27; 23.10; 22.00;  0
10:31:37; 23.20; 22.00;  0
10:31:48; 23.10; 22.00;  0
10:31:58; 23.20; 22.00;  0
10:32:09; 23.20; 22.00;  0
10:32:19; 23.20; 23.00;  0
10:32:29; 23.20; 23.00;  0
10:32:39; 23.10; 22.00;  0
10:32:50; 23.20; 22.00;  0
10:33:00; 23.10; 22.00;  0
10:33:10; 23.20; 22.00;  0
10:33:20; 23.10; 22.00;  0
10:33:31; 23.10; 22.00;  0
10:33:42; 23.10; 22.00;  0
10:33:52; 23.10; 22.00;  0
10:34:03; 23.10; 22.00;  0
10:34:13; 23.20; 22.00;  0
10:34:23; 23.20; 23.00;  0
10:34:33; 23.20; 22.00;  0
10:34:44; 23.10; 22.00;  0
10:34:54; 23.10; 22.00;  0
10:35:04; 23.10; 22.00;  0
10:35:14; 23.20; 22.00;  0
10:35:25; 23.10; 22.00;  0
10:35:35; 23.20; 22.00;  0
10:35:46; 23.20; 22.00;  0
10:35:56; 23.20; 22.00;  0
10:36:07; 23.20; 22.00;  0
10:36:17; 23.30; 22.00;  0
10:36:27; 23.20; 22.00;  0
10:36:37; 23.20; 22.00;  0
10:36:48; 23.30; 22.00;  0
10:36:58; 23.20; 22.00;  0
10:37:08; 23.20; 22.00;  0
10:37:18; 23.20; 22.00;  0
10:37:29; 23.20; 21.00;  0
10:37:39; 23.30; 22.00;  0
10:37:50; 23.20; 21.00;  0
10:38:01; 23.20; 23.00;  0
10:38:11; 23.30; 23.00;  0
10:38:21; 23.30; 22.00;  0
10:38:31; 23.20; 22.00;  0
10:38:42; 23.20; 22.00;  0
10:38:52; 23.20; 21.00;  0
10:39:02; 23.20; 22.00;  0
10:39:12; 23.20; 21.00;  0
10:39:23; 23.30; 21.00;  0
10:39:33; 23.30; 21.00;  0
10:39:44; 23.20; 21.00;  0
10:39:54; 23.20; 21.00;  0
10:40:05; 23.20; 21.00;  0
10:40:15; 23.20; 21.00;  0
10:40:25; 23.20; 22.00;  0
10:40:35; 23.20; 22.00;  0
10:40:46; 23.20; 22.00;  0
10:40:56; 23.30; 22.00;  0
10:41:06; 23.20; 22.00;  0
10:41:16; 23.20; 22.00;  0
10:41:27; 23.20; 22.00;  0
10:41:37; 23.20; 22.00;  0
10:41:48; 23.20; 21.00;  0
10:41:58; 23.20; 22.00;  0
10:42:09; 23.30; 22.00;  0
10:42:19; 23.20; 22.00;  0
10:42:29; 23.20; 21.00;  0
10:42:39; 23.20; 21.00;  0
10:42:50; 23.20; 21.00;  0
10:43:00; 23.20; 21.00;  0
10:43:10; 23.20; 22.00;  0
10:43:20; 23.20; 22.00;  0
10:43:31; 23.20; 22.00;  0
10:43:42; 23.20; 22.00;  0
10:43:52; 23.20; 22.00;  0
10:44:03; 23.20; 22.00;  0
10:44:13; 23.30; 22.00;  0
10:44:23; 23.20; 22.00;  0
10:44:33; 23.20; 22.00;  0
10:44:44; 23.20; 22.00;  0
10:44:54; 23.20; 22.00;  0
10:45:04; 23.20; 22.00;  0
10:45:14; 23.30; 22.00;  0
10:45:25; 23.20; 21.00;  0
10:45:35; 23.30; 21.00;  0
10:45:46; 23.30; 21.00;  0
10:45:56; 23.30; 21.00;  0
10:46:06; 23.20; 22.00;  0
10:46:16; 23.20; 22.00;  0
10:46:27; 23.30; 22.00;  0
10:46:37; 23.20; 22.00;  0
10:46:48; 23.30; 21.00;  0
10:46:58; 23.30; 21.00;  0
10:47:09; 23.30; 21.00;  0
10:47:19; 23.30; 21.00;  0
10:47:29; 23.30; 21.00;  0
10:47:39; 23.30; 21.00;  0
10:47:50; 23.30; 21.00;  0
10:48:00; 23.30; 21.00;  0
10:48:10; 23.30; 21.00;  0
10:48:20; 23.30; 21.00;  0
10:48:31; 23.30; 21.00;  0
10:48:42; 23.30; 21.00;  0
10:48:52; 23.30; 21.00;  0
10:49:03; 23.30; 21.00;  0
10:49:13; 23.30; 21.00;  0
10:49:23; 23.40; 21.00;  0
10:49:33; 23.30; 21.00;  0
10:49:44; 23.30; 21.00;  0
10:49:54; 23.30; 21.00;  0
10:50:04; 23.30; 21.00;  0
10:50:14; 23.30; 21.00;  0
10:50:25; 23.30; 21.00;  0
10:50:35; 23.30; 21.00;  0
10:50:46; 23.30; 21.00;  0
10:50:56; 23.30; 21.00;  0
10:51:07; 23.30; 21.00;  0
10:51:17; 23.30; 21.00;  0
10:51:27; 23.30; 21.00;  0
10:51:37; 23.30; 21.00;  0
10:51:48; 23.20; 21.00;  0
10:51:58; 23.30; 21.00;  0
10:52:08; 23.20; 21.00;  0
10:52:18; 23.30; 21.00;  0
10:52:29; 23.30; 21.00;  0
10:52:39; 23.30; 21.00;  0
10:52:50; 23.30; 21.00;  0
10:53:01; 23.30; 21.00;  0
10:53:11; 23.30; 21.00;  0
10:53:21; 23.30; 21.00;  0
10:53:31; 23.30; 21.00;  0
10:53:42; 23.30; 21.00;  0
10:53:52; 23.30; 21.00;  0
10:54:02; 23.30; 21.00;  0
10:54:12; 23.40; 21.00;  0
10:54:23; 23.30; 21.00;  0
10:54:33; 23.30; 21.00;  0
10:54:44; 23.30; 21.00;  0
10:54:54; 23.30; 21.00;  0
10:55:05; 23.30; 21.00;  0
10:55:15; 23.30; 21.00;  0
10:55:25; 23.30; 21.00;  0
10:55:35; 23.30; 21.00;  0
10:55:46; 23.30; 21.00;  0
10:55:56; 23.30; 21.00;  0
10:56:06; 23.30; 21.00;  0
10:56:16; 23.30; 21.00;  0
10:56:27; 23.30; 21.00;  0
10:56:37; 23.30; 21.00;  0
10:56:48; 23.30; 21.00;  0
10:56:58; 23.30; 21.00;  0
10:57:09; 23.30; 21.00;  0
10:57:19; 23.30; 21.00;  0
10:57:29; 23.30; 21.00;  0
10:57:39; 23.30; 21.00;  0
10:57:50; 23.30; 21.00;  0
10:58:00; 23.30; 21.00;  0
10:58:10; 23.30; 21.00;  0
10:58:20; 23.30; 21.00;  0
10:58:31; 23.30; 21.00;  0
10:58:42; 23.30; 21.00;  0
10:58:52; 23.30; 21.00;  0
10:59:03; 23.30; 21.00;  0
10:59:13; 23.30; 21.00;  0
10:59:23; 23.30; 21.00;  0
10:59:33; 23.30; 21.00;  0
10:59:44; 23.20; 21.00;  0
10:59:54; 23.20; 21.00;  0
11:00:04; 23.20; 21.00;  0
11:00:14; 23.20; 21.00;  0
11:00:25; 23.20; 21.00;  0
11:00:35; 23.30; 21.00;  0
11:00:46; 23.30; 21.00;  0
11:00:56; 23.20; 21.00;  0
11:01:06; 23.30; 21.00;  0
11:01:16; 23.30; 21.00;  0
11:01:27; 23.30; 21.00;  0
11:01:37; 23.30; 21.00;  0
11:01:48; 23.30; 21.00;  0
11:01:58; 23.30; 21.00;  0
11:02:09; 23.40; 21.00;  0
11:02:19; 23.40; 21.00;  0
11:02:29; 23.40; 21.00;  0
11:02:39; 23.40; 21.00;  0
11:02:50; 23.40; 21.00;  0
11:03:00; 23.40; 21.00;  0
11:03:10; 23.40; 21.00;  0
11:03:20; 23.40; 21.00;  0
11:03:31; 23.40; 21.00;  0
11:03:42; 23.40; 21.00;  0
11:03:52; 23.40; 21.00;  0
11:04:03; 23.40; 21.00;  0
11:04:13; 23.40; 21.00;  0
11:04:23; 23.40; 21.00;  0
11:04:33; 23.40; 21.00;  0
11:04:44; 23.40; 21.00;  0
11:04:54; 23.40; 21.00;  0
11:05:04; 23.40; 21.00;  0
11:05:14; 23.40; 21.00;  0
11:05:25; 23.40; 21.00;  0
11:05:35; 23.40; 21.00;  0
11:05:46; 23.40; 21.00;  0
11:05:56; 23.40; 21.00;  0
11:06:07; 23.40; 21.00;  0
11:06:17; 23.40; 21.00;  0
11:06:27; 23.40; 21.00;  0
11:06:37; 23.40; 21.00;  0
11:06:48; 23.40; 21.00;  0
11:06:58; 23.40; 21.00;  0
11:07:08; 23.40; 21.00;  0
11:07:18; 23.50; 21.00;  0
11:07:29; 23.50; 21.00;  0
11:07:39; 23.50; 21.00;  0
11:07:50; 23.50; 21.00;  0
11:08:01; 23.50; 21.00;  0
11:08:11; 23.50; 21.00;  0
11:08:21; 23.50; 21.00;  0
11:08:31; 23.50; 21.00;  0
11:08:42; 23.50; 20.00;  0
11:08:52; 23.50; 20.00;  0
11:09:02; 23.50; 20.00;  0
11:09:12; 23.50; 21.00;  0
11:09:23; 23.50; 21.00;  0
11:09:33; 23.50; 21.00;  0
11:09:44; 23.50; 21.00;  0
11:09:54; 23.50; 21.00;  0
11:10:05; 23.50; 21.00;  0
11:10:15; 23.50; 21.00;  0
11:10:25; 23.50; 21.00;  0
11:10:35; 23.50; 21.00;  0
11:10:46; 23.50; 21.00;  0
11:10:56; 23.50; 21.00;  0
11:11:06; 23.50; 21.00;  0
11:11:16; 23.40; 21.00;  0
11:11:27; 23.40; 21.00;  0
11:11:37; 23.40; 21.00;  0
11:11:48; 23.50; 21.00;  0
11:11:58; 23.40; 21.00;  0
11:12:09; 23.50; 21.00;  0
11:12:19; 23.50; 21.00;  0
11:12:29; 23.50; 21.00;  0
11:12:39; 23.50; 21.00;  0
11:12:50; 23.50; 21.00;  0
11:13:00; 23.50; 21.00;  0
11:13:10; 23.50; 21.00;  0
11:13:20; 23.50; 21.00;  0
11:13:31; 23.50; 21.00;  0
11:13:42; 23.50; 21.00;  0
11:13:52; 23.50; 21.00;  0
11:14:03; 23.50; 21.00;  0
11:14:13; 23.50; 21.00;  0
11:14:23; 23.50; 21.00;  0
11:14:33; 23.50; 22.00;  0
11:14:44; 23.50; 22.00;  0
11:14:54; 23.50; 22.00;  0
11:15:04; 23.50; 21.00;  0
11:15:14; 23.50; 21.00;  0
11:15:25; 23.50; 21.00;  0
11:15:35; 23.50; 21.00;  0
11:15:46; 23.50; 21.00;  0
11:15:56; 23.50; 23.00;  0
11:16:06; 23.50; 22.00;  0
11:16:16; 23.50; 21.00;  0
11:16:27; 23.50; 21.00;  0
11:16:37; 23.50; 21.00;  0
11:16:48; 23.40; 21.00;  0
11:16:58; 23.40; 21.00;  0
11:17:09; 23.40; 21.00;  0
11:17:19; 23.40; 21.00;  0
11:17:29; 23.40; 22.00;  0
11:17:39; 23.40; 21.00;  0
11:17:50; 23.40; 22.00;  0
11:18:00; 23.40; 21.00;  0
11:18:10; 23.40; 21.00;  0
11:18:20; 23.40; 21.00;  0
11:18:31; 23.40; 21.00;  0
11:18:42; 23.40; 21.00;  0
11:18:52; 23.50; 21.00;  0
11:19:03; 23.50; 21.00;  0
11:19:13; 23.50; 21.00;  0
11:19:23; 23.50; 21.00;  0
11:19:33; 23.50; 21.00;  0
11:19:44; 23.50; 21.00;  0
11:19:54; 23.50; 21.00;  0
11:20:04; 23.50; 22.00;  0
11:20:14; 23.50; 22.00;  0
11:20:25; 23.60; 22.00;  0
11:20:35; 23.60; 22.00;  0
11:20:46; 23.50; 23.00;  0
11:20:56; 23.60; 23.00;  0
11:21:07; 23.60; 23.00;  0
11:21:17; 23.60; 22.00;  0
11:21:27; 23.60; 23.00;  0
11:21:37; 23.60; 22.00;  0
11:21:48; 23.60; 22.00;  0
11:21:58; 23.60; 21.00;  0
11:22:08; 23.60; 21.00;  0
11:22:18; 23.60; 22.00;  0
11:22:29; 23.60; 22.00;  0
11:22:39; 23.50; 22.00;  0
11:22:50; 23.60; 21.00;  0
11:23:01; 23.50; 21.00;  0
11:23:11; 23.50; 21.00;  0
11:23:21; 23.50; 21.00;  0
11:23:31; 23.50; 21.00;  0
11:23:42; 23.50; 21.00;  0
11:23:52; 23.50; 21.00;  0
11:24:02; 23.50; 21.00;  0
11:24:12; 23.50; 21.00;  0
11:24:23; 23.50; 21.00;  0
11:24:33; 23.60; 23.00;  0
11:24:44; 23.60; 22.00;  0
11:24:54; 23.60; 22.00;  0
11:25:05; 23.60; 21.00;  0
11:25:15; 23.60; 21.00;  0
11:25:25; 23.60; 21.00;  0
11:25:35; 23.60; 21.00;  0
11:25:46; 23.60; 21.00;  0
11:25:56; 23.60; 21.00;  0
11:26:06; 23.60; 21.00;  0
11:26:16; 23.60; 21.00;  0
11:26:27; 23.60; 21.00;  0
11:26:37; 23.60; 21.00;  0
11:26:48; 23.60; 22.00;  0
11:26:58; 23.60; 21.00;  0
11:27:09; 23.60; 21.00;  0
11:27:19; 23.50; 21.00;  0
11:27:29; 23.60; 21.00;  0
11:27:39; 23.60; 21.00;  0
11:27:50; 23.60; 21.00;  0
11:28:00; 23.50; 21.00;  0
11:28:10; 23.60; 21.00;  0
11:28:20; 23.60; 21.00;  0
11:28:31; 23.60; 21.00;  0
11:28:42; 23.60; 21.00;  0
11:28:52; 23.60; 21.00;  0
11:29:03; 23.60; 21.00;  0
11:29:13; 23.60; 21.00;  0
11:29:23; 23.60; 21.00;  0
11:29:33; 23.60; 21.00;  0
11:29:44; 23.50; 21.00;  0
11:29:54; 23.60; 21.00;  0
11:30:04; 23.60; 21.00;  0
11:30:14; 23.60; 21.00;  0
11:30:25; 23.50; 21.00;  0
11:30:35; 23.60; 21.00;  0
11:30:46; 23.60; 21.00;  0
11:30:56; 23.60; 21.00;  0
11:31:06; 23.60; 21.00;  0
11:31:16; 23.60; 21.00;  0
11:31:27; 23.60; 23.00;  0
11:31:37; 23.70; 24.00;  0
11:31:48; 23.70; 22.00;  0
11:31:58; 23.70; 22.00;  0
11:32:09; 23.60; 21.00;  0
11:32:19; 23.60; 21.00;  0
11:32:29; 23.60; 21.00;  0
11:32:39; 23.60; 21.00;  0
11:32:50; 23.60; 21.00;  0
11:33:00; 23.60; 21.00;  0
11:33:10; 23.70; 23.00;  0
11:33:20; 23.60; 22.00;  0
11:33:31; 23.60; 22.00;  0
11:33:42; 23.70; 22.00;  0
11:33:52; 23.70; 22.00;  0
11:34:03; 23.70; 21.00;  0
11:34:13; 23.70; 21.00;  0
11:34:23; 23.70; 21.00;  0
11:34:33; 23.70; 22.00;  0
11:34:44; 23.70; 21.00;  0
11:34:54; 23.70; 21.00;  0
11:35:04; 23.70; 21.00;  0
11:35:14; 23.70; 21.00;  0
11:35:25; 23.70; 21.00;  0
11:35:35; 23.70; 21.00;  0
11:35:46; 23.70; 21.00;  0
11:35:56; 23.70; 21.00;  0
11:36:07; 23.70; 21.00;  0
11:36:17; 23.70; 21.00;  0
11:36:27; 23.70; 21.00;  0
11:36:37; 23.70; 21.00;  0
11:36:48; 23.70; 21.00;  0
11:36:58; 23.70; 21.00;  0
11:37:08; 23.60; 21.00;  0
11:37:18; 23.60; 21.00;  0
11:37:29; 23.70; 21.00;  0
11:37:39; 23.60; 21.00;  0
11:37:50; 23.60; 21.00;  0
11:38:01; 23.60; 21.00;  0
11:38:11; 23.60; 21.00;  0
11:38:21; 23.70; 21.00;  0
11:38:31; 23.60; 21.00;  0
11:38:42; 23.70; 21.00;  0
11:38:52; 23.60; 21.00;  0
11:39:02; 23.60; 21.00;  0
11:39:12; 23.60; 21.00;  0
11:39:23; 23.70; 21.00;  0
11:39:33; 23.70; 21.00;  0
11:39:44; 23.70; 21.00;  0
11:39:54; 23.80; 21.00;  0
11:40:05; 23.80; 21.00;  0
11:40:15; 23.80; 22.00;  0
11:40:25; 23.80; 21.00;  0
11:40:35; 23.80; 21.00;  0
11:40:46; 23.70; 21.00;  0
11:40:56; 23.70; 21.00;  0
11:41:06; 23.80; 21.00;  0
11:41:16; 23.80; 21.00;  0
11:41:27; 23.80; 21.00;  0
11:41:37; 23.80; 21.00;  0
11:41:48; 23.80; 21.00;  0
11:41:58; 23.80; 21.00;  0
11:42:09; 23.80; 21.00;  0
11:42:19; 23.80; 20.00;  0
11:42:29; 23.80; 21.00;  0
11:42:39; 23.80; 20.00;  0
11:42:50; 23.90; 20.00;  0
11:43:00; 23.90; 20.00;  0
11:43:10; 23.80; 20.00;  0
11:43:20; 23.80; 20.00;  0
11:43:31; 23.90; 20.00;  0
11:43:42; 23.80; 20.00;  0
11:43:52; 23.80; 20.00;  0
11:44:03; 23.80; 20.00;  0
11:44:13; 23.70; 20.00;  0
11:44:23; 23.70; 20.00;  0
11:44:33; 23.80; 20.00;  0
11:44:44; 23.70; 20.00;  0
11:44:54; 23.80; 20.00;  0
